userName,major,researchExp,industryExp,specialization,toeflScore,program,department,toeflEssay,internExp,greV,greQ,userProfileLink,journalPubs,greA,topperCgpa,termAndYear,confPubs,ugCollege,gmatA,cgpa,gmatQ,cgpaScale,gmatV
Arslanj,Finance,0,0,Corp Finance,113,MS,Finance,,0,36,41,http://www.edulix.com/unisearch/user.php?uid=133242,0,,0,Fall - 2013,0,IBA Pakistan,,3.26,,100,
tuhintunir,Computer Science,0,0,,97,MS,computer,30,0,145,153,http://www.edulix.com/unisearch/user.php?uid=157004,0,3.5,0,Fall - 2012,0,ICEM,,0,,0,
monish57,Computer Engineering,0,0,,99,MS,ECE,,8,145,161,http://www.edulix.com/unisearch/user.php?uid=208742,0,3,0,Fall - 2014,0,ICFAI,,6.2,,10,
jangirashok,MIS,0,0,INFO Mngmnt,97,MS,CS,,0,149,162,http://www.edulix.com/unisearch/user.php?uid=156103,0,,0,Fall - 2013,0,ICFAI,,8.2,,10,
vipsie,Electrical Engineering,0,0,,300,MS,Electronics and Communication,6,0,690,800,http://www.edulix.com/unisearch/user.php?uid=225,0,5,9.91,Fall - 2006,0,ICFAI,,9.82,,10,
rahulchubby,Computer Science,0,0,,104,MS,CSE,,0,400,720,http://www.edulix.com/unisearch/user.php?uid=1062,0,4,9.5,Fall - 2007,0,ICFAI,,7.95,,10,
g_adithya,Computer Science,0,0,Ubiquitous Computing,113,MS,Computer Science Engineering,,0,690,800,http://www.edulix.com/unisearch/user.php?uid=9794,0,4.5,0,Fall - 2011,0,ICFAI,,9.48,,10,
tgharat3,Chemical Engineering,0,0,,103,PhD,Chemical Engineering,,0,460,800,http://www.edulix.com/unisearch/user.php?uid=9789,0,3.5,84,Fall - 2011,0,ICT,,76.4,,100,
sukeshd,Supply chain management,0,0,Supply Chain,86,MS,CS,,0,440,710,http://www.edulix.com/unisearch/user.php?uid=155338,0,2.5,80,Fall - 2012,0,IEC College,,65,,100,
ashu26cs,Computer Science,0,0,Advanced Data structure And Algorithm,106,MS,Compute SCience,,0,150,160,http://www.edulix.com/unisearch/user.php?uid=192527,0,3.5,79,Fall - 2014,0,IEC College Uttar Pradesh Technical University,,72,,100,
starz31,Computer Engineering / Computer Networking / Computer Science,0,0,Computer Science,117,MS,CS,,0,161,159,http://www.edulix.com/unisearch/user.php?uid=190312,0,4,0,Fall - 2013,0,IEM,,8.43,,10,
Coolcoolcool,Computer Science,0,0,Database/AI,98,Both MS and PhD,CSE,,0,520,800,http://www.edulix.com/unisearch/user.php?uid=10680,0,3,9.2,Fall - 2011,0,IEM/WBUT,,8.65,,100,
arifsami,(MIS / MSIM / MSIS / MSIT),0,53,,105,MS,Electronics and Communications,,0,148,161,http://www.edulix.com/unisearch/user.php?uid=255663,0,,0,Fall - 2015,0,IES IPS Academy,,73.5,,100,
ilanigam,MIS,0,42,,97,MS,Electronics and communication,,0,142,162,http://www.edulix.com/unisearch/user.php?uid=251101,0,,0,Fall - 2015,0,IES IPS Academy,,76,,100,
tarun.sharma,MIS,0,0,,92,MS,IT,,0,145,159,http://www.edulix.com/unisearch/user.php?uid=203066,0,3,83,Fall - 2013,0,IET Bhaddal,,70,,100,
akshansh,MIS,0,0,Business Intelligence,95,MS,IT,22,0,146,165,http://www.edulix.com/unisearch/user.php?uid=154732,0,3.5,0,Fall - 2013,0,IET DAVV,,3.68,,4,
Rudra G.,Computer Science,12,0,,99,MS,IT,,0,149,163,http://www.edulix.com/unisearch/user.php?uid=208766,2,3.5,87,Fall - 2015,0,IET DAVV,,75.62,,100,
AB25,(MIS / MSIM / MSIS / MSIT),0,66,,94,MS,Computer Engineering,21,0,146,157,http://www.edulix.com/unisearch/user.php?uid=226830,0,3,81,Fall - 2015,0,IET DAVV,,78.28,,100,
nik87,Electrical Engineering,0,42,,106,PhD,EnI,,0,152,162,http://www.edulix.com/unisearch/user.php?uid=221822,0,3,0,Fall - 2014,0,IET DAVV,,70,,100,
prashantk,Computer Engineering,0,0,,99,MS,Computer Engineering,,0,410,790,http://www.edulix.com/unisearch/user.php?uid=4861,0,3,82,Fall - 2011,0,IET DAVV,,68.22,,100,
killerd,Computer Science,0,0, ,103,MS,Computer engineering,,0,610,790,http://www.edulix.com/unisearch/user.php?uid=11899,0,3,82,Fall - 2012,0,IET DAVV,,71,,100,
MSISUCprateek,MIS,0,0,IS,,MS,Computer Engineering,,0,520,770,http://www.edulix.com/unisearch/user.php?uid=140613,0,3,85,Fall - 2011,0,IET DAVV,,69,,100,
1234varun,Information Security,0,0,Information Security,,MS,CS,,0,160,161,http://www.edulix.com/unisearch/user.php?uid=137702,0,3.5,0,Fall - 2012,0,IET DAVV,,6.9,,100,
purvi,MIS,0,0,Information Networking,97,MS,Information Technology,,0,520,800,http://www.edulix.com/unisearch/user.php?uid=135437,0,3.5,83,Fall - 2012,0,IET DAVV,,80,,100,
shashank.davv@gmail.com,MIS,0,0,,102,MS,ELECTRONICS,,0,470,750,http://www.edulix.com/unisearch/user.php?uid=2423,0,3,85,Fall - 2008,0,IET DAVV,,67,,100,
aadarsh_khare,Computer Science,0,0,,90,MS,Computer Engineering,,0,390,730,http://www.edulix.com/unisearch/user.php?uid=5671,0,3,0,Spring - 2011,0,IET DAVV,,0,,0,
Akash Malwa,Computer Science,0,0,MSIT-Information security,,MS,IT,,0,160,161,http://www.edulix.com/unisearch/user.php?uid=133977,0,4,79,Fall - 2013,0,IET DAVV,,67.7,,100,
db19189,Computer Science,0,0,,105,MS,CSE,29,0,610,770,http://www.edulix.com/unisearch/user.php?uid=154726,0,3.5,80,Fall - 2013,0,IET DAVV,,77,,100,
anu08,Computer Science,0,0,systems / infosec,114,MS,Computer Science,,0,163,166,http://www.edulix.com/unisearch/user.php?uid=119805,0,4,85,Fall - 2012,0,IET DAVV,,72,,100,
IET2011,Computer Science,0,0,database management,103,MS,CSE,,0,570,770,http://www.edulix.com/unisearch/user.php?uid=5155,0,3,80,Fall - 2011,0,IET DAVV,,74,,100,
meghna_17,Computer Science,0,0,AI,113,MS,CS,,0,159,162,http://www.edulix.com/unisearch/user.php?uid=231983,0,4,85,Fall,0,IET DAVV,,72.7,,100,
Mayankgupta200789,Computer Science,0,0,Computer Networks,91,MS,Information Technology,,0,520,780,http://www.edulix.com/unisearch/user.php?uid=8426,0,3,72.26,Spring - 2012,0,IET DAVV,,72.26,,100,
anu_gre1370,Computer Science,0,0,Database Mobile Computing Info retrieval,111,MS,Computer Engineering,,0,570,800,http://www.edulix.com/unisearch/user.php?uid=5617,0,5,0,Fall - 2011,0,IET DAVV,,80,,100,
rohit.jain2211,MIS,0,0,,,MS,Information Technology,,0,25,50,http://www.edulix.com/unisearch/user.php?uid=174894,0,,0,Fall,0,IET DAVV,,75.3,,100,
harkeeratk,Electrical and computer science,0,0,,119,PhD,ECE,,0,670,800,http://www.edulix.com/unisearch/user.php?uid=2742,0,4.5,0,Fall - 2008,0,IGIT,,0,,0,
Racheal,Computer Science,0,0,,,MS,Computer Scence,,0,149,151,http://www.edulix.com/unisearch/user.php?uid=134298,0,,85,Fall - 2013,0,IGIT,,63.4,,100,
nroy347,Management Information System,0,0,,96,MS,Btech(Computer Science),,0,21,47,http://www.edulix.com/unisearch/user.php?uid=163005,0,5,85,Fall - 2014,0,IGIT,,80,,100,
grad2011,Computational Science,0,0,programming network Security,116,MS,Mechanical,,0,720,780,http://www.edulix.com/unisearch/user.php?uid=5040,0,4,81,Fall - 2011,0,IGIT,,70,,100,
niks17,MIS,0,0,,108,MS,ECE,,0,151,168,http://www.edulix.com/unisearch/user.php?uid=216646,0,3.5,8.5,Fall - 2014,0,IGIT,,7.8,,100,
jaspreet2709,Computer Science,0,0,Software Engineering NLP ML AI,,PhD,CSE,,0,155,165,http://www.edulix.com/unisearch/user.php?uid=150391,0,4,85,Fall - 2014,0,IGIT,,84.5,,100,
swarup.rath,Computer Engineering,0,0,,104,MS,ETC,,0,145,163,http://www.edulix.com/unisearch/user.php?uid=198221,0,4,8.8,Fall - 2013,0,IGIT,,8.1,,10,
preetilal,Computer Science,0,0,Databases,105,MS,CSE,,0,550,730,http://www.edulix.com/unisearch/user.php?uid=6266,0,3.5,87,Spring - 2011,0,IGIT,,73.8,,100,
puneet.vasudev,Mechanical Engineering,0,0,control and dynamics,99,MS,mechanical,,0,480,760,http://www.edulix.com/unisearch/user.php?uid=126676,0,3.6,69,Fall - 2011,0,IGNOU,,67,,100,
Bokha,Computer Science,0,0,Machine Learning,117,MS,Computer Science and Technology,30,0,162,170,http://www.edulix.com/unisearch/user.php?uid=273383,0,4.5,9.5,Fall - 2105,0,IIEST Shibpur,,8.21,,10,
123maela,Computer Science,0,21,Big data,104,MS,Information Technology,,5,145,165,http://www.edulix.com/unisearch/user.php?uid=178480,0,3,9.6,Fall - 2015,0,IIIT Allahabad,,8.2,,10,
geekypunk,Computer Science,0,0,IT,100,MS,IT,,0,159,168,http://www.edulix.com/unisearch/user.php?uid=166032,0,4,10,Fall - 2013,0,IIIT Allahabad,,8.54,,10,
eduardo91,Electronics and Communication,6,12,Wireless Communication/ Signal Processing,105,MS,ECE,,6,154,166,http://www.edulix.com/unisearch/user.php?uid=165341,0,4,9.41,Fall - 2014,0,IIIT Allahabad,,9.29,,10,
cksharma,Computer Science,0,0,Data Mining,88,MS,Information Technology,,0,144,165,http://www.edulix.com/unisearch/user.php?uid=212081,0,3.5,9.89,Fall - 2014,0,IIIT Allahabad,,8.04,,10,
prashishh,Computer Science,0,0,Data Mining,100,MS,Information Technology,,0,149,159,http://www.edulix.com/unisearch/user.php?uid=186402,0,4,0,Fall - 2013,0,IIIT Allahabad,,8.2,,10,
vineetrao123,Computer Science,0,24,Machine Learning,111,MS,CS,,6,153,166,http://www.edulix.com/unisearch/user.php?uid=250007,0,3.5,0,Fall - 2015,0,IIIT Allahabad,,8.52,,10,
upendrareddy,Computer Science,0,0,,99,MS,Information Technology,,0,152,167,http://www.edulix.com/unisearch/user.php?uid=163250,0,,9.5,Fall - 2013,0,IIIT Allahabad,,7.08,,10,
rajeshrocks25,Computer Science,0,0,Computer Networks,105,MS,ECE,,0,670,800,http://www.edulix.com/unisearch/user.php?uid=129480,0,3.5,9.8,Fall - 2012,0,IIIT Allahabad,,9.4,,10,
shabee1208,Computer Science,0,0,wireless networks,100,MS,IT,,0,520,790,http://www.edulix.com/unisearch/user.php?uid=6489,0,3,9.5,Fall - 2011,0,IIIT Allahabad,,7.5,,10,
achint,Electrical Engineering,0,0,Nanoelectronics,114,Both MS and PhD,Electronics & Comm.,,0,166,156,http://www.edulix.com/unisearch/user.php?uid=145498,0,3.5,9.4,Fall - 2012,0,IIIT Allahabad,,8.98,,10,
hatred,Computer Science,0,0,Information Retrieval,105,MS,IT,,0,590,800,http://www.edulix.com/unisearch/user.php?uid=6343,0,5,9.5,Spring - 2011,0,IIIT Allahabad,,8.6,,10,
nj1990,Computer Engineering,0,0,Embedded,103,MS,ECE,,0,156,168,http://www.edulix.com/unisearch/user.php?uid=170475,0,3,9.68,Fall - 2013,0,IIIT Allahabad,,9,,10,
ydda,Computer Science,0,0,computer Vision,106,MS,Information Technology,,0,540,790,http://www.edulix.com/unisearch/user.php?uid=4079,0,3.5,9.5,Fall - 2012,0,IIIT Allahabad,,8.5,,10,
gvarun90,Computer Science,0,0,,95,MS,IT,,0,147,166,http://www.edulix.com/unisearch/user.php?uid=214294,0,3,0,Fall - 2014,0,IIIT Allahabad,,7.95,,10,
_18,Computer Science,0,0,,104,MS,0,,0,430,790,http://www.edulix.com/unisearch/user.php?uid=6303,0,3.5,0,Fall - 2011,0,IIIT Allahabad,,8.2,,10,
happy.win20,Computer Science,0,0,,109,MS,Information Technology,,0,154,164,http://www.edulix.com/unisearch/user.php?uid=160006,0,4,9.8,Fall - 2013,0,IIIT Allahabad,,8.54,,10,
pixels,Computer Science,0,18,,,MS,IT,,6,151,163,http://www.edulix.com/unisearch/user.php?uid=206493,0,3,9.6,Fall - 2015,0,IIIT Allahabad,,8.78,,10,
divyasinghal,MIS,0,0,AI/MIS app too,108,MS,IT,27,0,155,166,http://www.edulix.com/unisearch/user.php?uid=206830,0,3,9.7,Fall,0,IIIT Allahabad,,8.8,,10,
shubhanshu,Electronics and Communication,0,0,Computer Engineering,108,MS,ECE,,0,161,163,http://www.edulix.com/unisearch/user.php?uid=123405,0,3,9.3,Fall - 2013,0,IIIT Allahabad,,7.6,,10,
phanindra2288,Computer Science,0,0,,97,MS,IT,,0,570,800,http://www.edulix.com/unisearch/user.php?uid=5492,0,3,0,Fall - 2011,0,IIIT Allahabad,,6.71,,10,
akshay10010,Computer Science,0,0,,105,MS,Computer Science,,0,157,166,http://www.edulix.com/unisearch/user.php?uid=235840,0,4,4,Fall - 2014,0,IIIT Delhi,,3.8,,10,
88shashank,Business Analytics,0,21,,100,MS,Information Technology,,1,150,170,http://www.edulix.com/unisearch/user.php?uid=107171,1,3,9.1,Fall - 2015,1,IIIT Gwalior,,7,,10,
target12,Computer Science,0,0,,87,MS,IT,,0,370,,http://www.edulix.com/unisearch/user.php?uid=138442,0,760,8.1,Spring - 2012,0,IIIT Hyd,,6.68,,10,
yamasanirahul1,Computer Engineering,6,0,,102,MS,ECE,,6,153,163,http://www.edulix.com/unisearch/user.php?uid=287769,0,3.5,9.8,Summer - 2016,0,IIIT Hyderabad,,8.4,,10,
nehagoel17,MIS,0,0,,109,MS,Electronics & Communication,,0,160,163,http://www.edulix.com/unisearch/user.php?uid=140355,0,3,9.3,Fall - 2013,0,IIIT Hyderabad,,7.6,,10,
ac@comp,Computer Science,0,29,,110,MS,Information Technology,,0,155,170,http://www.edulix.com/unisearch/user.php?uid=212669,0,4,0,Fall - 2015,0,IIIT Hyderabad,,8.9,,10,
kkishoreyadav_iiit,Computer Science,0,0,,103,MS,CSE,,0,460,800,http://www.edulix.com/unisearch/user.php?uid=7424,0,2.5,9.4,Fall - 2011,0,IIIT Hyderabad,,7.16,,10,
siddartha.iiit,Electronics and Communication,0,0,VLSI,99,MS,ECE,,0,450,800,http://www.edulix.com/unisearch/user.php?uid=6914,0,4,9.36,Fall - 2011,0,IIIT Hyderabad,,7.56,,10,
satyajanga,Computer Science,0,0,Medical Image processing,90,MS,Computer Science,,0,560,800,http://www.edulix.com/unisearch/user.php?uid=122510,0,3,9,Spring - 2012,0,IIIT Hyderabad,,6.46,,10,
kirankumarmatam,Computer Science,0,0,hpc,101,PhD,CSE,25,0,560,790,http://www.edulix.com/unisearch/user.php?uid=149631,0,3.5,0,Fall - 2012,0,IIIT Hyderabad,,8,,10,
su_cooldude,Computer Science,0,0,NLP,280,MS,CSE,5,0,600,800,http://www.edulix.com/unisearch/user.php?uid=209,0,4.5,9.8,Fall - 2006,0,IIIT Hyderabad,,7.2,,10,
chabhishek,Electrical Engineering,0,0,Embedded Systems,107,MS,ECE,,0,550,800,http://www.edulix.com/unisearch/user.php?uid=10087,0,4,9.12,Fall - 2011,0,IIIT Hyderabad,,9.12,,10,
nihar.iiith,Computer Science,0,0,,110,MS,CSE,27,0,650,800,http://www.edulix.com/unisearch/user.php?uid=9138,0,3.5,0,Fall - 2011,0,IIIT Hyderabad,,8.24,,10,
swapnil_gt,HCI / CS,0,0,Music Tech,,MS,Computer Science,,0,149,168,http://www.edulix.com/unisearch/user.php?uid=208701,0,3,9.5,Fall - 2014,0,IIIT Hyderabad,,7.87,,10,
sumollodha,Computer Science,0,0,,94,MS,Computer Science,,0,150,168,http://www.edulix.com/unisearch/user.php?uid=272459,0,3,0,Fall - 2015,0,IIIT Hyderabad,,7.53,,10,
univaltruist,Computer Science,0,0,Computer Vision/Graphics,100,MS/PhD,0,,0,500,800,http://www.edulix.com/unisearch/user.php?uid=152414,0,3,0,Fall - 2012,0,IIIT Hyderabad,,8.4,,10,
ramakrishna928,Computer Science,0,0,Computer VIsion,114,MS,ECE,,0,163,165,http://www.edulix.com/unisearch/user.php?uid=170193,0,5,8.8,Fall,0,IIIT Hyderabad,,8.38,,10,
kotasundeep,Computer Science,0,0,,113,MS,Computer Science and Engineering,,0,650,750,http://www.edulix.com/unisearch/user.php?uid=89467,0,4,9.6,Fall - 2013,0,IIIT Hyderabad,,7.77,,10,
rvvr,Computer Science,0,0,,112,MS,Computer Science and Engineering,,0,155,169,http://www.edulix.com/unisearch/user.php?uid=199189,0,5,0,Fall - 2013,0,IIIT Hyderabad,,0,,0,
amit_kr12,Computer Science,0,0,Machine Learning,97,MS,Computer Science,,0,640,800,http://www.edulix.com/unisearch/user.php?uid=54930,0,3.5,9.8,Fall - 2012,0,IIIT Hyderabad,,8.22,,10,
srikanth235,Computer Science,0,0,,102,MS,Computer Science,,0,580,790,http://www.edulix.com/unisearch/user.php?uid=133030,0,3,0,Fall - 2012,0,IIIT Hyderabad,,8.67,,10,
raja5602,Electrical Engineering,0,0,VLSI,95,MS,ECE,,0,360,800,http://www.edulix.com/unisearch/user.php?uid=2560,0,4.5,9.5,Fall - 2008,0,IIIT Hyderabad,,8.1,,10,
darkdroid,Electronics and Communication,0,0,Wireless Networks and Telecommunications,105,MS,ECE,,0,149,163,http://www.edulix.com/unisearch/user.php?uid=170727,0,3.5,8.6,Fall - 2013,0,IIIT Hyderabad,,6.72,,10,
ramcharan,Computer Science,0,0,NLP & IR OS,101,MS,Computer Science,,0,570,800,http://www.edulix.com/unisearch/user.php?uid=7027,0,3.5,0,Fall - 2011,0,IIIT Hyderabad,,8.01,,10,
kumar1990,Computer Science,0,0,Info Retreival & Extraction Data Mining and Data warehousing,98,MS,C.S.E,,0,550,800,http://www.edulix.com/unisearch/user.php?uid=173900,0,3.5,0,Fall - 2013,0,IIIT Hyderabad,,7.37,,10,
ashish.iiith,Computer Science,0,0,Natural Language Processing/ Information Retrieval,102,MS,Computer Science,25,0,590,800,http://www.edulix.com/unisearch/user.php?uid=129142,0,3,9.5,Fall - 2012,0,IIIT Hyderabad,,8.23,,10,
smaddula,Computer Science,0,0,,99,MS,CSE,,0,151,166,http://www.edulix.com/unisearch/user.php?uid=148732,0,2.5,9.6,Fall - 2013,0,IIIT Hyderabad,,6.54,,10,
gsindusha,Electronics and Communication,0,0,VLSI Embedded DSP,104,MS,ECE,,0,155,163,http://www.edulix.com/unisearch/user.php?uid=180149,0,4,9.5,Fall - 2014,0,IIIT Jabalpur,,8,,100,
animeshsi,Computer Science,0,0,Software Engineering,106,MS,Computer Science,,0,158,163,http://www.edulix.com/unisearch/user.php?uid=176174,0,4,9.3,Fall - 2014,0,IIIT Jabalpur,,8.4,,10,
andyroddick31,Computer Science,3,0,,112,MS,Computer Science,,6,157,168,http://www.edulix.com/unisearch/user.php?uid=241806,0,4,0,Fall - 2015,0,IIITD,,8.67,,10,
ramyaworma,Electrical Engineering,0,0,,102,MS,electronics engg,,0,157,166,http://www.edulix.com/unisearch/user.php?uid=165530,0,3,9.36,Fall - 2013,0,IIITDM,,9.27,,10,
adirao90,Mechanical Engineering,0,0,Design,115,MS,Mechanical Design & Manufacturing,29,0,161,168,http://www.edulix.com/unisearch/user.php?uid=149785,0,4,9.3,Fall - 2012,0,IIITDM,,9.1,,10,
Pathfinder123,Business,0,0,Analytics,101,MS,MECHANICAL,22,0,153,167,http://www.edulix.com/unisearch/user.php?uid=257897,0,3,9,Fall - 2015,0,IIITDM,,8.04,,10,
vmidhulesh,Mechanical Engineering,0,0,Thermo-fluids,97,MS,Mechanical,21,0,149,161,http://www.edulix.com/unisearch/user.php?uid=252255,0,3,0,Spring - 2015,0,IIITDM Jabalpur,,6.8,,10,
manasa969,Electrical Engineering,12,0,Signal Processing networking and Comm,111,MS,ECE,,6,155,168,http://www.edulix.com/unisearch/user.php?uid=198521,0,3.5,9,Fall - 2014,3,IIITDM Jabalpur,,8.8,,10,
sanilesh,Computer Engineering,0,0,Databases,111,MS,CSE,,0,156,158,http://www.edulix.com/unisearch/user.php?uid=152121,0,4,9.4,Fall - 2012,0,IIITDM Jabalpur,,8.6,,10,
jain1.surabhi1,Computer Engineering,0,0,,102,MS,Computer Engineering,,0,150,163,http://www.edulix.com/unisearch/user.php?uid=190846,0,3,0,Fall - 2013,0,IIITDM Kancheepuram,,8.31,,10,
medeepak,Electronics Engineering,0,0,Digital VLSI / Comp Arch,108,MS,Electronics,,0,570,790,http://www.edulix.com/unisearch/user.php?uid=11956,0,3,9.34,Fall - 2012,0,IIITDM Kancheepuram,,8.84,,10,
ilambharathik,Computer Science,0,0,Data Mining,108,MS,Computer Science,,0,152,166,http://www.edulix.com/unisearch/user.php?uid=178801,0,3.5,9.93,Fall - 2013,0,IIITDM Kancheepuram,,9.93,,10,
nivi1991,Computer Engineering,0,0,Computer Architecture / Digital VLSI,116,MS,Computer Engineering,,0,167,169,http://www.edulix.com/unisearch/user.php?uid=164676,0,4,9.9,Fall - 2013,0,IIITDM Kancheepuram,,8.96,,10,
amala.thampi,Computer Science,0,0,,106,MS,Computer Engineering,28,0,149,165,http://www.edulix.com/unisearch/user.php?uid=220838,0,4,0,Fall,0,IIITDM Kancheepuram,,8.61,,10,
NP578,Electronics and Communication,0,18,VLSI,110,MS,Eledctronics Design and Manufacturing,28,4,160,170,http://www.edulix.com/unisearch/user.php?uid=163419,0,4.5,9.25,Fall - 2015,0,IIITDM Kancheepuram,,9.25,,10,
sshell2u,Mechanical Engineering,9,4,Computational Mechanics,110,MS,Mechanical,,2,160,166,http://www.edulix.com/unisearch/user.php?uid=198397,0,4,0,Fall - 2015,0,IIITDM-Jabalpur,,6.9,,10,
marumano,Computer Science,0,0,Data Mining,99,MS,Computer Science,,0,490,800,http://www.edulix.com/unisearch/user.php?uid=5952,0,,0,Fall - 2011,0,IIITH,,8.37,,10,
SANTLJVR,MIS,0,120,Software Management,102,MS,IT,,0,25,46,http://www.edulix.com/unisearch/user.php?uid=193354,0,5,0,Fall - 2014,0,IIITM,,8.17,,10,
prashanth,Computer Science,0,0,Information Retrieval/Machine Learning,99,MS,IT,,0,660,800,http://www.edulix.com/unisearch/user.php?uid=5834,0,3.5,9.15,Fall - 2011,0,IIITM,,8.58,,10,
gomzinikon,Electrical Engineering,0,0,Electrical,96,MS,Electrical,,0,147,160,http://www.edulix.com/unisearch/user.php?uid=176509,0,3,7.8,Fall - 2013,0,IILM Acedmy Of Higher Learning greater Noida,,6.7,,10,
Bhaavyaa,Computer Science,0,0,,101,MS,CS,,0,580,710,http://www.edulix.com/unisearch/user.php?uid=3943,0,3,0,Fall,0,IIPS,,8.2,,10,
13supriya.jain,Computer Science,0,0,,109,MS,master of computer application,,0,150,160,http://www.edulix.com/unisearch/user.php?uid=164387,0,3,9.6,Fall - 2013,0,IIPS DAVV,,9.33,,10,
apijay20,MIS,0,0,IT,91,MS,Mtech(IT),,0,152,153,http://www.edulix.com/unisearch/user.php?uid=140397,0,2,0,Fall - 2012,0,IIPS DAVV,,82,,100,
sunshine?,Electronics and Communication,0,0,telecommunications,91,PhD,ECE,,0,380,800,http://www.edulix.com/unisearch/user.php?uid=10333,0,3.5,0,Fall - 2011,0,IISc Bangalore,,0,,0,
hope4fall2012,Atmospheric Science,0,0,Tropical Meteorology Climate Modelling,112,MS/PhD,Centre for Atmospheric and Oceanic Sciences (CAOS),,0,160,167,http://www.edulix.com/unisearch/user.php?uid=9894,0,3.5,7.2,Fall - 2012,0,IISc Bangalore,,7.2,,10,
mrinal89,Chemistry,0,0,Bio physics,110,PhD,CHEMISTRY,,0,600,790,http://www.edulix.com/unisearch/user.php?uid=161648,0,3.5,9.8,Fall - 2012,0,IISER MOHALI,,9.2,,10,
surojitsural,biomedical sciences,0,0,Physiology,114,PhD,Biology,,0,560,790,http://www.edulix.com/unisearch/user.php?uid=147985,0,4.5,10,Fall - 2012,0,IISER Pune,,10,,10,
adhuna,Electronics and Communication,0,0,VLSI,110,MS,0,,0,153,170,http://www.edulix.com/unisearch/user.php?uid=235452,0,4,0,Fall,0,IIT,,8.4,,10,
rats21,Electrical Engineering,0,48,VLSI,106,PhD,EE,,3,156,166,http://www.edulix.com/unisearch/user.php?uid=221023,0,4,10,Fall - 2014,0,IIT,,9.1,,10,
raghu1990,Aerospace Engineering,0,0,Flight Mechanics gas dynamics (experimental and simulation),,Both MS and PhD,Aerospace Engineering,,0,159,168,http://www.edulix.com/unisearch/user.php?uid=201541,0,3,9.4,Fall - 2014,0,IIT,,7.78,,10,
dashingleo,Computer Science,0,0,,101,MS,Physics,,0,155,164,http://www.edulix.com/unisearch/user.php?uid=260767,0,3,8.3,Spring - 2015,0,IIT,,6.8,,10,
ruined1234,Mechanical Engineering,0,0,Fluid and Thermal Sciences,105,PhD,Mechanical,,0,151,169,http://www.edulix.com/unisearch/user.php?uid=149495,0,3.5,0,Fall - 2012,0,IIT,,8,,10,
wowwow,Computer Science,0,0,Networking,300,MS,Computer Science,6,0,800,800,http://www.edulix.com/unisearch/user.php?uid=11,0,6,4,Fall - 2006,0,IIT,,4,,4,
thehenryfan,Electronics and Communication,0,0,Wireless Comm.,117,MS,ECE,,0,680,800,http://www.edulix.com/unisearch/user.php?uid=110000,0,3.5,9.8,Fall - 2012,0,IIT,,9.1,,10,
Arav_DawnBreaker,,0,0,Optimization | Control | Estimation,,PhD,Chemical Engg.,,0,,,http://www.edulix.com/unisearch/user.php?uid=233438,0,,9.45,Fall - 2015,0,IIT,,9,,10,
jigsaw86,Management Science and Engg,0,0,,115,MS,Computer Science,,0,690,800,http://www.edulix.com/unisearch/user.php?uid=9741,0,4,0,Fall - 2011,0,IIT,,7.6,,10,
ladiesman_523,CS,0,36,General,103,MS,ECE,,2,156,168,http://www.edulix.com/unisearch/user.php?uid=241239,0,4,9.4,Fall - 2014,0,IIT,,7.4,,10,
knp2193,Business Analytics,0,0,Project management or business intellligence,110,MS,Electronics and Communication,,0,157,167,http://www.edulix.com/unisearch/user.php?uid=222917,0,3,9.6,Fall - 2014,0,IIT,,7.94,,10,
anirudh11,Computer Science,0,48,Distributed Systems,100,MS,Information Technology,,0,145,165,http://www.edulix.com/unisearch/user.php?uid=224184,0,3,9.7,Fall - 2015,0,IIT,,8.28,,10,
hem07,Electronics and Communication,0,0,Wireless Communication,117,PhD,E&C;,,0,670,800,http://www.edulix.com/unisearch/user.php?uid=11810,0,3.5,0,Fall - 2011,0,IIT,,9.25,,10,
Sreedhar9407,Chemical Engineering,2,0,,96,MS,CHEMICAL ENGINEERING,25,3,146,165,http://www.edulix.com/unisearch/user.php?uid=249977,0,3,8.86,Fall - 2015,0,IIT (BHU) Varanasi,,7.28,,10,
pathakrahul,Materials Science & Engineering,3,24,Nano Materials and Advanced Processes,105,MS,Ceramic Engineering,,3,153,167,http://www.edulix.com/unisearch/user.php?uid=209794,1,4,8.14,Fall - 2014,0,IIT (BHU) Varanasi,,7.02,,10,
abhirupdutta4,Materials Science & Engineering,0,0,Biomaterials polymer chemistry,111,PhD,Metallurgical Engineering,29,0,157,166,http://www.edulix.com/unisearch/user.php?uid=177301,0,3.5,8.71,Fall - 2014,2,IIT (BHU) Varanasi,,8.37,,10,
shan0602,Mechanical Engineering,12,12,Micro and nano engineering,111,MS,Mechanical,,6,154,168,http://www.edulix.com/unisearch/user.php?uid=221379,1,3.5,8.34,Fall - 2014,0,IIT (BHU) Varanasi,,8.25,,10,
Kislayabhi,Computer Science,0,0,Computer Vision,,MS,Electrical,,0,155,170,http://www.edulix.com/unisearch/user.php?uid=254907,0,3.5,8.72,Fall - 2015,0,IIT (BHU) Varanasi,,7.91,,10,
krish2cool,Business Analytics,0,0,,109,MS,Mechanical Engineering,28,0,155,165,http://www.edulix.com/unisearch/user.php?uid=171623,0,3,8.2,Fall - 2014,0,IIT (BHU) Varanasi,,7.01,,10,
